Transaction_ID,Customer_ID,Merchant_ID,Transaction_Date,Transaction_Time,Transaction_Type,Amount,Payment_Channel,Device_Type,Risk_Score,Fraud_Type,Is_Fraud
TXN023951,CUST0958,MER015,2025-09-08,07:31:17,Debit Card,88417,UPI,Laptop,51,None,No
TXN023952,CUST0501,MER021,2025-12-12,21:41:16,RTGS,2649,Credit Card,Laptop,19,None,No
TXN023953,CUST1126,MER011,2025-11-21,06:16:36,Net Banking,6227,Credit Card,Mobile,7,None,No
TXN023954,CUST0085,MER033,2025-02-23,09:34:50,RTGS,1239,Net Banking,Mobile,24,None,No
TXN023955,CUST1957,MER004,2025-06-29,15:08:57,Net Banking,30365,Net Banking,Laptop,14,None,No
TXN023956,CUST0236,MER007,2025-09-30,21:22:57,UPI,25632,Debit Card,Laptop,20,None,No
TXN023957,CUST0221,MER003,2025-04-27,08:43:35,UPI,15852,Credit Card,Tablet,23,None,No
TXN023958,CUST0352,MER024,2025-03-03,22:09:12,ATM Withdrawal,858,Debit Card,Tablet,9,None,No
TXN023959,CUST0917,MER007,2025-05-28,09:05:50,Credit Card,2597,Debit Card,Laptop,8,None,No
TXN023960,CUST1690,MER022,2025-01-12,14:41:52,Credit Card,41321,Debit Card,Mobile,16,None,No
TXN023961,CUST1687,MER009,2025-04-05,01:40:02,NEFT,488,Credit Card,Mobile,33,None,No
TXN023962,CUST1788,MER013,2025-05-16,11:52:47,RTGS,24225,Credit Card,Laptop,16,None,No
TXN023963,CUST1549,MER012,2025-03-15,20:19:24,IMPS,652,UPI,Mobile,11,None,No
TXN023964,CUST1669,MER024,2025-02-09,20:44:52,RTGS,6678,Credit Card,Tablet,17,None,No
TXN023965,CUST0650,MER005,2025-10-05,12:46:58,IMPS,11144,Credit Card,Tablet,8,None,No
TXN023966,CUST1795,MER003,2025-08-24,13:49:49,Net Banking,20475,UPI,Tablet,12,None,No
TXN023967,CUST1616,MER025,2025-12-26,07:40:38,UPI,13664,UPI,Tablet,24,None,No
TXN023968,CUST0936,MER002,2025-11-06,15:26:16,IMPS,6773,Debit Card,Mobile,24,None,No
TXN023969,CUST1907,MER024,2025-05-20,07:14:31,UPI,99151,Debit Card,Mobile,44,None,No
TXN023970,CUST0919,MER009,2025-03-01,08:02:01,Net Banking,522,UPI,Laptop,20,None,No
TXN023971,CUST1243,MER020,2025-12-21,18:20:10,Debit Card,31988,Net Banking,Laptop,24,None,No
TXN023972,CUST1367,MER001,2025-02-13,04:22:03,Credit Card,28005,Credit Card,Mobile,38,None,No
TXN023973,CUST0857,MER034,2025-07-01,07:33:41,ATM Withdrawal,2699,Debit Card,Laptop,8,None,No
TXN023974,CUST0950,MER015,2025-06-12,07:52:37,NEFT,966,Debit Card,Mobile,19,None,No
TXN023975,CUST1712,MER024,2025-12-13,02:09:22,Credit Card,1948,UPI,Tablet,32,None,No
TXN023976,CUST1920,MER002,2025-08-19,22:02:09,UPI,11788,Credit Card,Tablet,22,None,No
TXN023977,CUST0161,MER017,2025-04-15,08:26:40,Credit Card,48180,Credit Card,Tablet,13,None,No
TXN023978,CUST0449,MER007,2025-05-27,03:27:11,RTGS,2309,Credit Card,Tablet,28,None,No
TXN023979,CUST1882,MER029,2025-05-28,09:25:38,Credit Card,14059,Credit Card,Tablet,23,None,No
TXN023980,CUST0572,MER001,2025-08-03,18:35:38,NEFT,52267,Net Banking,Laptop,5,None,No
TXN023981,CUST0427,MER007,2025-08-06,03:17:30,Net Banking,6222,Credit Card,Laptop,41,None,No
TXN023982,CUST1803,MER004,2025-04-18,05:15:45,Credit Card,42315,Debit Card,Mobile,16,None,No
TXN023983,CUST0765,MER016,2025-08-04,09:57:30,IMPS,2935,Credit Card,Tablet,23,None,No
TXN023984,CUST0379,MER011,2025-09-29,01:27:13,Net Banking,11748,Net Banking,Laptop,30,None,No
TXN023985,CUST0154,MER034,2025-05-01,04:12:19,Credit Card,27040,Net Banking,Mobile,30,None,No
TXN023986,CUST0744,MER021,2025-04-24,11:40:25,ATM Withdrawal,15745,Net Banking,Mobile,17,None,No
TXN023987,CUST1880,MER009,2025-05-24,16:34:27,Debit Card,5434,Credit Card,Laptop,14,None,No
TXN023988,CUST1842,MER005,2025-02-18,02:21:39,NEFT,1242,Net Banking,Tablet,38,None,No
TXN023989,CUST1477,MER020,2025-05-24,07:22:31,Debit Card,21381,Credit Card,Laptop,8,None,No
TXN023990,CUST0021,MER030,2025-02-06,14:46:43,Credit Card,20792,Debit Card,Laptop,17,None,No
TXN023991,CUST1043,MER029,2025-09-30,15:53:04,UPI,16907,Net Banking,Laptop,18,None,No
TXN023992,CUST1320,MER027,2025-11-11,03:26:30,ATM Withdrawal,31270,Net Banking,Tablet,41,None,No
TXN023993,CUST1801,MER017,2025-04-04,22:38:15,UPI,233,Debit Card,Laptop,15,None,No
TXN023994,CUST1808,MER026,2025-10-25,18:49:45,Net Banking,44522,Net Banking,Tablet,5,None,No
TXN023995,CUST0607,MER015,2025-09-09,20:06:15,Credit Card,2531,UPI,Laptop,13,None,No
TXN023996,CUST1302,MER016,2025-11-05,22:28:11,RTGS,8606,Credit Card,Mobile,16,None,No
TXN023997,CUST1703,MER003,2025-08-22,05:44:46,Credit Card,12830,UPI,Laptop,22,None,No
TXN023998,CUST0196,MER025,2025-03-07,10:23:27,ATM Withdrawal,7569,UPI,Mobile,19,None,No
TXN023999,CUST0635,MER013,2025-04-07,00:45:43,UPI,6533,Credit Card,Laptop,26,None,No
TXN024000,CUST0053,MER026,2025-04-25,02:25:11,NEFT,5992,Net Banking,Tablet,27,None,No
TXN024001,CUST1805,MER010,2025-08-30,15:02:42,RTGS,10201,UPI,Mobile,24,None,No
TXN024002,CUST0771,MER022,2025-08-04,07:32:46,UPI,5118,UPI,Tablet,25,None,No
TXN024003,CUST0321,MER009,2025-09-08,04:35:57,NEFT,20711,Net Banking,Mobile,29,None,No
TXN024004,CUST1102,MER011,2025-05-05,06:14:37,NEFT,33452,Net Banking,Mobile,14,None,No
TXN024005,CUST1042,MER017,2025-06-11,06:20:58,IMPS,1913,Credit Card,Tablet,17,None,No
TXN024006,CUST0182,MER033,2025-06-18,05:03:43,UPI,9370,Net Banking,Mobile,8,None,No
TXN024007,CUST1037,MER031,2025-08-06,16:15:54,Credit Card,95852,UPI,Tablet,51,None,No
TXN024008,CUST0487,MER021,2025-12-18,16:56:17,Debit Card,80063,Credit Card,Laptop,51,None,No
TXN024009,CUST0334,MER003,2025-04-09,15:29:57,Credit Card,97834,Credit Card,Laptop,56,None,No
TXN024010,CUST1283,MER009,2025-07-30,19:58:20,Debit Card,1584,Credit Card,Mobile,22,None,No
TXN024011,CUST0529,MER015,2025-07-16,08:28:08,UPI,8048,Debit Card,Laptop,25,None,No
TXN024012,CUST1058,MER024,2025-08-14,22:25:28,ATM Withdrawal,8735,Credit Card,Laptop,9,None,No
TXN024013,CUST0980,MER028,2025-03-16,05:35:22,Debit Card,15587,Net Banking,Mobile,25,None,No
TXN024014,CUST0311,MER001,2025-09-26,21:47:44,ATM Withdrawal,10602,Debit Card,Tablet,12,None,No
TXN024015,CUST0857,MER024,2025-01-29,13:45:46,Net Banking,262,Debit Card,Laptop,12,None,No
TXN024016,CUST0736,MER014,2025-05-04,22:29:58,Credit Card,2572,UPI,Mobile,10,None,No
TXN024017,CUST0329,MER025,2025-07-29,16:11:53,Credit Card,8884,UPI,Mobile,5,None,No
TXN024018,CUST0424,MER025,2025-06-22,05:51:31,Debit Card,19279,UPI,Laptop,18,None,No
TXN024019,CUST1243,MER009,2025-07-03,06:34:32,IMPS,9741,Net Banking,Laptop,23,None,No
TXN024020,CUST0994,MER007,2025-06-07,03:15:06,RTGS,2444,Debit Card,Mobile,41,None,No
TXN024021,CUST0127,MER001,2025-01-22,18:56:41,NEFT,2322,Net Banking,Mobile,24,None,No
TXN024022,CUST0710,MER017,2025-04-07,04:11:26,RTGS,2425,UPI,Laptop,25,None,No
TXN024023,CUST0092,MER002,2025-10-25,07:59:08,UPI,2743,Credit Card,Mobile,14,None,No
TXN024024,CUST0307,MER014,2025-06-30,06:00:04,RTGS,25328,UPI,Mobile,22,None,No
TXN024025,CUST0492,MER026,2025-04-11,21:14:47,RTGS,95269,Net Banking,Laptop,58,None,No
TXN024026,CUST1220,MER002,2025-01-31,06:51:27,IMPS,57305,UPI,Laptop,12,None,No
TXN024027,CUST0515,MER021,2025-07-27,21:39:43,IMPS,14623,Credit Card,Laptop,17,None,No
TXN024028,CUST0946,MER028,2025-10-16,18:34:29,UPI,5731,Debit Card,Laptop,18,None,No
TXN024029,CUST0212,MER009,2025-09-16,07:06:37,ATM Withdrawal,9742,UPI,Laptop,6,None,No
TXN024030,CUST0582,MER005,2025-01-07,20:32:53,RTGS,79544,Credit Card,Laptop,11,None,No
TXN024031,CUST0727,MER003,2025-05-31,05:06:11,NEFT,13785,Debit Card,Mobile,20,None,No
TXN024032,CUST1625,MER004,2025-12-19,23:32:16,Credit Card,1738,Debit Card,Mobile,12,None,No
TXN024033,CUST0527,MER008,2025-10-01,00:49:27,Net Banking,16878,Debit Card,Mobile,37,None,No
TXN024034,CUST0553,MER034,2025-06-12,20:17:36,Credit Card,57219,UPI,Mobile,21,None,No
TXN024035,CUST0778,MER020,2025-04-11,16:37:24,NEFT,433,Net Banking,Tablet,15,None,No
TXN024036,CUST0079,MER020,2025-12-07,13:13:04,NEFT,8281,Credit Card,Mobile,5,None,No
TXN024037,CUST1155,MER013,2025-12-28,02:54:41,NEFT,10238,Debit Card,Mobile,32,None,No
TXN024038,CUST0961,MER014,2025-09-05,03:25:57,IMPS,575,Credit Card,Mobile,41,None,No
TXN024039,CUST0261,MER017,2025-04-20,05:29:06,IMPS,6038,Credit Card,Tablet,7,None,No
TXN024040,CUST0859,MER031,2025-03-26,22:02:27,RTGS,1474,Net Banking,Tablet,22,None,No
TXN024041,CUST0325,MER014,2025-02-17,19:33:15,NEFT,561,Debit Card,Laptop,19,None,No
TXN024042,CUST0415,MER022,2025-08-30,00:56:44,NEFT,1859,Credit Card,Laptop,42,None,No
TXN024043,CUST1087,MER023,2025-03-20,20:05:30,UPI,66868,Net Banking,Laptop,13,None,No
TXN024044,CUST0394,MER014,2025-03-27,14:58:32,ATM Withdrawal,647,UPI,Laptop,14,None,No
TXN024045,CUST0506,MER009,2025-08-01,05:23:58,ATM Withdrawal,54760,Credit Card,Mobile,24,None,No
TXN024046,CUST1009,MER009,2025-08-18,10:24:11,Net Banking,361,Credit Card,Mobile,8,None,No
TXN024047,CUST0954,MER004,2025-12-08,19:00:35,UPI,803,Credit Card,Mobile,17,None,No
TXN024048,CUST1019,MER004,2025-01-08,14:48:23,Credit Card,10987,UPI,Tablet,17,None,No
TXN024049,CUST1683,MER016,2025-10-08,16:14:57,IMPS,14160,Net Banking,Tablet,20,None,No
TXN024050,CUST0150,MER002,2025-07-27,06:20:01,ATM Withdrawal,39277,Credit Card,Laptop,11,None,No
TXN024051,CUST1584,MER011,2025-12-13,04:34:12,Debit Card,8030,Net Banking,Tablet,33,None,No
TXN024052,CUST0566,MER013,2025-09-06,18:25:15,Debit Card,69,Debit Card,Tablet,6,None,No
TXN024053,CUST1482,MER028,2025-02-16,10:17:04,Credit Card,9185,UPI,Mobile,14,None,No
TXN024054,CUST1032,MER029,2025-12-11,11:53:03,Net Banking,21989,UPI,Laptop,21,None,No
TXN024055,CUST0640,MER017,2025-11-21,13:22:24,Credit Card,23673,Credit Card,Laptop,5,None,No
TXN024056,CUST1358,MER014,2025-12-02,21:47:17,UPI,1751,UPI,Laptop,14,None,No
TXN024057,CUST0142,MER010,2025-01-12,18:50:19,NEFT,5083,Debit Card,Mobile,5,None,No
TXN024058,CUST0933,MER028,2025-03-07,11:39:15,IMPS,1733,Debit Card,Tablet,20,None,No
TXN024059,CUST1891,MER011,2025-12-31,05:03:24,UPI,50268,Net Banking,Mobile,19,None,No
TXN024060,CUST0221,MER005,2025-05-11,10:42:54,ATM Withdrawal,12678,Credit Card,Tablet,14,None,No
TXN024061,CUST1038,MER012,2025-03-03,15:19:42,Debit Card,6967,Debit Card,Laptop,23,None,No
TXN024062,CUST0967,MER011,2025-08-03,22:37:17,NEFT,7392,Net Banking,Tablet,23,None,No
TXN024063,CUST1697,MER027,2025-03-07,23:27:38,ATM Withdrawal,25199,Credit Card,Laptop,8,None,No
TXN024064,CUST0630,MER034,2025-06-09,23:55:28,Credit Card,7358,Debit Card,Mobile,6,None,No
TXN024065,CUST1423,MER007,2025-05-12,11:44:24,UPI,80914,Credit Card,Tablet,56,None,No
TXN024066,CUST0023,MER014,2025-01-06,05:27:52,UPI,4009,Net Banking,Laptop,11,None,No
TXN024067,CUST0023,MER016,2025-11-24,12:28:26,NEFT,6961,Net Banking,Laptop,9,None,No
TXN024068,CUST1637,MER028,2025-08-12,05:00:09,Net Banking,69185,Net Banking,Mobile,22,None,No
TXN024069,CUST0379,MER006,2025-04-04,23:23:16,Debit Card,5838,Net Banking,Laptop,23,None,No
TXN024070,CUST1465,MER010,2025-12-26,10:30:12,Net Banking,836,Debit Card,Tablet,19,None,No
TXN024071,CUST0587,MER005,2025-11-22,19:45:13,NEFT,52722,Credit Card,Mobile,17,None,No
TXN024072,CUST0599,MER015,2025-07-22,05:12:19,Credit Card,12027,Debit Card,Tablet,6,None,No
TXN024073,CUST0064,MER025,2025-11-24,15:53:55,RTGS,18481,Credit Card,Mobile,6,None,No
TXN024074,CUST0054,MER013,2025-03-14,17:28:35,NEFT,2662,Net Banking,Laptop,9,None,No
TXN024075,CUST1236,MER007,2025-10-23,07:22:09,Net Banking,53693,UPI,Laptop,8,None,No
TXN024076,CUST1934,MER006,2025-12-25,23:44:35,IMPS,6046,Net Banking,Tablet,24,None,No
TXN024077,CUST1481,MER013,2025-03-13,10:13:24,IMPS,2990,UPI,Mobile,10,None,No
TXN024078,CUST1445,MER009,2025-04-08,05:56:27,UPI,2609,UPI,Mobile,13,None,No
TXN024079,CUST1045,MER019,2025-01-07,09:15:13,Net Banking,12031,Net Banking,Laptop,13,None,No
TXN024080,CUST0073,MER009,2025-07-03,12:46:43,Debit Card,11669,Credit Card,Laptop,8,None,No
TXN024081,CUST1022,MER033,2025-09-21,04:52:38,UPI,14078,Debit Card,Tablet,26,None,No
TXN024082,CUST1270,MER017,2025-09-22,15:12:08,ATM Withdrawal,38322,UPI,Tablet,17,None,No
TXN024083,CUST0543,MER002,2025-08-20,07:26:54,RTGS,69,Credit Card,Tablet,13,None,No
TXN024084,CUST0970,MER026,2025-04-06,22:44:35,Net Banking,66198,Debit Card,Laptop,20,None,No
TXN024085,CUST1254,MER026,2025-12-29,02:03:43,Net Banking,14129,Debit Card,Laptop,40,None,No
TXN024086,CUST0053,MER010,2025-08-27,19:52:41,Debit Card,3020,Net Banking,Tablet,18,None,No
TXN024087,CUST0020,MER009,2025-12-05,14:56:37,UPI,45368,UPI,Laptop,22,None,No
TXN024088,CUST0548,MER004,2025-07-08,09:53:48,UPI,27402,Credit Card,Tablet,8,None,No
TXN024089,CUST1302,MER014,2025-08-31,14:54:37,NEFT,8208,Credit Card,Mobile,10,None,No
TXN024090,CUST1197,MER022,2025-06-28,21:40:56,ATM Withdrawal,3078,Credit Card,Tablet,12,None,No
TXN024091,CUST1937,MER034,2025-06-13,23:49:20,NEFT,10028,Debit Card,Mobile,10,None,No
TXN024092,CUST1140,MER009,2025-08-27,05:13:49,Credit Card,1600,Net Banking,Mobile,6,None,No
TXN024093,CUST0167,MER006,2025-03-22,16:41:19,Net Banking,26978,Debit Card,Laptop,23,None,No
TXN024094,CUST0059,MER008,2025-03-27,03:47:53,Credit Card,56237,Net Banking,Mobile,31,None,No
TXN024095,CUST1451,MER028,2025-06-25,18:41:31,NEFT,8884,Debit Card,Laptop,20,None,No
TXN024096,CUST1133,MER010,2025-06-03,13:01:24,Debit Card,91510,Credit Card,Tablet,50,None,No
TXN024097,CUST0260,MER024,2025-01-10,11:15:56,ATM Withdrawal,2603,Debit Card,Laptop,15,None,No
TXN024098,CUST1571,MER024,2025-10-13,14:53:59,Net Banking,86762,Net Banking,Tablet,57,None,No
TXN024099,CUST0032,MER022,2025-04-17,12:33:34,ATM Withdrawal,14630,UPI,Laptop,5,None,No
TXN024100,CUST0940,MER034,2025-10-03,04:42:36,ATM Withdrawal,13412,Debit Card,Mobile,28,None,No
TXN024101,CUST0614,MER017,2025-10-31,11:14:13,Net Banking,25055,Credit Card,Tablet,11,None,No
TXN024102,CUST0163,MER031,2025-01-13,08:15:10,Debit Card,10247,UPI,Laptop,11,None,No
TXN024103,CUST1585,MER011,2025-11-10,18:39:54,IMPS,4483,UPI,Laptop,20,None,No
TXN024104,CUST0628,MER022,2025-02-11,18:22:48,IMPS,18995,Credit Card,Laptop,23,None,No
TXN024105,CUST0288,MER021,2025-07-04,22:40:02,UPI,25678,Credit Card,Tablet,21,None,No
TXN024106,CUST0575,MER025,2025-11-11,10:12:19,ATM Withdrawal,2589,Debit Card,Tablet,7,None,No
TXN024107,CUST1346,MER007,2025-10-30,18:52:09,ATM Withdrawal,2467,Credit Card,Mobile,17,None,No
TXN024108,CUST1476,MER030,2025-04-23,02:35:44,Debit Card,2670,Debit Card,Mobile,43,None,No
TXN024109,CUST0221,MER004,2025-04-13,00:54:14,UPI,6857,Credit Card,Tablet,31,None,No
TXN024110,CUST1351,MER017,2025-01-07,03:17:19,Net Banking,15955,Net Banking,Laptop,29,None,No
TXN024111,CUST1605,MER008,2025-01-20,08:44:31,IMPS,92921,UPI,Laptop,54,None,No
TXN024112,CUST0689,MER029,2025-12-25,18:13:49,ATM Withdrawal,93731,Debit Card,Laptop,59,None,No
TXN024113,CUST1313,MER019,2025-05-16,15:18:21,UPI,565,Credit Card,Laptop,16,None,No
TXN024114,CUST1916,MER031,2025-07-11,10:18:47,ATM Withdrawal,8602,Debit Card,Laptop,11,None,No
TXN024115,CUST1124,MER026,2025-06-07,14:25:15,Net Banking,11202,Debit Card,Tablet,20,None,No
TXN024116,CUST0216,MER013,2025-04-12,22:54:31,RTGS,1043,Debit Card,Laptop,17,None,No
TXN024117,CUST0107,MER001,2025-03-04,19:58:12,Credit Card,1498,UPI,Tablet,22,None,No
TXN024118,CUST1947,MER010,2025-04-10,04:35:59,Debit Card,12576,Credit Card,Mobile,40,None,No
TXN024119,CUST0445,MER004,2025-07-21,22:27:22,NEFT,2003,UPI,Tablet,8,None,No
TXN024120,CUST0594,MER003,2025-08-10,15:30:23,UPI,1190,Debit Card,Tablet,22,None,No
TXN024121,CUST1166,MER003,2025-08-29,03:28:16,Net Banking,49938,UPI,Tablet,29,None,No
TXN024122,CUST0600,MER001,2025-08-07,23:24:52,Debit Card,5703,Credit Card,Laptop,6,None,No
TXN024123,CUST0430,MER019,2025-02-15,03:25:47,NEFT,3545,Debit Card,Laptop,36,None,No
TXN024124,CUST0254,MER016,2025-07-27,19:36:50,NEFT,85594,Debit Card,Mobile,55,None,No
TXN024125,CUST0463,MER032,2025-02-27,10:37:39,UPI,11130,Credit Card,Mobile,9,None,No
TXN024126,CUST0856,MER023,2025-08-27,01:11:15,NEFT,1307,Net Banking,Tablet,38,None,No
TXN024127,CUST0045,MER001,2025-08-20,10:57:31,RTGS,2895,Debit Card,Mobile,20,None,No
TXN024128,CUST0469,MER012,2025-05-02,19:35:25,ATM Withdrawal,21673,UPI,Tablet,12,None,No
TXN024129,CUST1492,MER029,2025-05-12,13:17:55,IMPS,4656,UPI,Laptop,10,None,No
TXN024130,CUST0066,MER022,2025-03-04,08:19:05,Debit Card,10087,Net Banking,Mobile,21,None,No
TXN024131,CUST0585,MER027,2025-02-28,22:56:51,Debit Card,2648,Credit Card,Tablet,23,None,No
TXN024132,CUST1665,MER001,2025-04-17,03:31:37,IMPS,2042,Credit Card,Laptop,30,None,No
TXN024133,CUST1966,MER030,2025-10-31,03:14:03,IMPS,2076,Credit Card,Mobile,36,None,No
TXN024134,CUST1205,MER013,2025-06-07,10:48:43,IMPS,22097,Net Banking,Tablet,11,None,No
TXN024135,CUST1332,MER031,2025-10-29,21:51:46,ATM Withdrawal,2118,Credit Card,Mobile,20,None,No
TXN024136,CUST1815,MER017,2025-06-28,01:23:11,ATM Withdrawal,590,UPI,Laptop,27,None,No
TXN024137,CUST0634,MER020,2025-06-11,02:54:30,IMPS,4681,Credit Card,Tablet,42,None,No
TXN024138,CUST1257,MER024,2025-03-07,21:07:14,Net Banking,1146,Debit Card,Mobile,9,None,No
TXN024139,CUST0361,MER024,2025-12-04,04:51:13,ATM Withdrawal,1391,Debit Card,Mobile,41,None,No
TXN024140,CUST0383,MER011,2025-12-31,00:03:52,Debit Card,1085,Debit Card,Mobile,36,None,No
TXN024141,CUST0519,MER004,2025-09-11,00:09:14,ATM Withdrawal,3865,UPI,Tablet,32,None,No
TXN024142,CUST1493,MER028,2025-09-20,04:15:35,Debit Card,8297,UPI,Mobile,43,None,No
TXN024143,CUST1037,MER023,2025-03-03,18:34:45,ATM Withdrawal,10830,UPI,Tablet,18,None,No
TXN024144,CUST1520,MER008,2025-07-28,09:19:21,IMPS,48629,Net Banking,Tablet,22,None,No
TXN024145,CUST0278,MER001,2025-02-17,01:00:20,RTGS,2450,Credit Card,Mobile,40,None,No
TXN024146,CUST1269,MER004,2025-04-27,14:09:33,UPI,897,Credit Card,Mobile,6,None,No
TXN024147,CUST0253,MER029,2025-05-15,09:09:26,Net Banking,73692,Credit Card,Laptop,8,None,No
TXN024148,CUST1108,MER007,2025-10-31,04:59:26,Debit Card,24318,Debit Card,Tablet,43,None,No
TXN024149,CUST0125,MER019,2025-11-13,18:06:47,Net Banking,94858,Net Banking,Tablet,58,None,No
TXN024150,CUST1032,MER007,2025-04-27,18:57:49,RTGS,1452,UPI,Laptop,9,None,No
TXN024151,CUST0394,MER005,2025-03-04,18:03:07,Net Banking,2989,UPI,Laptop,24,None,No
TXN024152,CUST0836,MER021,2025-04-06,05:05:11,Net Banking,14465,Net Banking,Tablet,23,None,No
TXN024153,CUST0531,MER009,2025-11-02,20:15:09,Credit Card,6504,UPI,Laptop,9,None,No
TXN024154,CUST1374,MER005,2025-03-02,13:28:56,NEFT,14336,UPI,Laptop,19,None,No
TXN024155,CUST0200,MER028,2025-02-27,13:26:53,Credit Card,57179,UPI,Tablet,13,None,No
TXN024156,CUST0266,MER014,2025-11-10,19:21:57,Debit Card,4771,Debit Card,Tablet,21,None,No
TXN024157,CUST0202,MER008,2025-01-17,08:06:31,Credit Card,7777,Credit Card,Laptop,19,None,No
TXN024158,CUST0506,MER023,2025-07-19,17:03:55,Credit Card,38481,Credit Card,Mobile,12,None,No
TXN024159,CUST0217,MER002,2025-02-23,19:45:47,ATM Withdrawal,28421,Debit Card,Laptop,15,None,No
TXN024160,CUST0880,MER016,2025-03-22,10:14:12,UPI,7864,Credit Card,Tablet,22,None,No
TXN024161,CUST0061,MER015,2025-02-01,13:50:19,UPI,28904,Debit Card,Tablet,11,None,No
TXN024162,CUST0014,MER019,2025-05-28,22:43:03,ATM Withdrawal,9724,UPI,Tablet,18,None,No
TXN024163,CUST0987,MER023,2025-11-23,03:36:49,Debit Card,968,Net Banking,Laptop,43,None,No
TXN024164,CUST0854,MER021,2025-03-16,18:44:36,UPI,568,Debit Card,Tablet,11,None,No
TXN024165,CUST0789,MER003,2025-07-08,10:27:43,ATM Withdrawal,1528,Net Banking,Mobile,24,None,No
TXN024166,CUST1234,MER012,2025-03-30,14:42:14,IMPS,9134,UPI,Tablet,10,None,No
TXN024167,CUST1295,MER015,2025-04-16,00:04:55,Net Banking,1959,Debit Card,Mobile,43,None,No
TXN024168,CUST0263,MER026,2025-09-16,01:05:38,Credit Card,1440,Debit Card,Tablet,31,None,No
TXN024169,CUST0621,MER020,2025-08-22,15:15:40,Debit Card,30628,Credit Card,Tablet,14,None,No
TXN024170,CUST0211,MER004,2025-01-24,21:33:38,Credit Card,2874,UPI,Mobile,14,None,No
TXN024171,CUST1629,MER024,2025-02-08,11:52:13,Debit Card,4956,Net Banking,Laptop,17,None,No
TXN024172,CUST0488,MER009,2025-04-15,23:30:16,NEFT,44143,UPI,Laptop,23,None,No
TXN024173,CUST1720,MER009,2025-08-01,04:27:57,RTGS,62648,Net Banking,Laptop,43,None,No
TXN024174,CUST0137,MER027,2025-06-19,10:22:54,IMPS,1420,Debit Card,Tablet,24,None,No
TXN024175,CUST0294,MER034,2025-07-20,23:24:38,UPI,20462,Credit Card,Laptop,23,None,No
TXN024176,CUST1463,MER007,2025-07-23,02:54:25,Credit Card,12100,Credit Card,Mobile,39,None,No
TXN024177,CUST0163,MER013,2025-11-11,21:42:26,Net Banking,3825,UPI,Laptop,12,None,No
TXN024178,CUST0767,MER020,2025-11-11,05:10:42,NEFT,14989,UPI,Mobile,5,None,No
TXN024179,CUST1014,MER033,2025-06-01,22:57:13,NEFT,58869,Credit Card,Laptop,20,None,No
TXN024180,CUST0627,MER002,2025-08-07,14:00:12,NEFT,6831,Credit Card,Tablet,10,None,No
TXN024181,CUST0254,MER016,2025-08-18,19:39:58,NEFT,68150,Debit Card,Mobile,15,None,No
TXN024182,CUST1572,MER020,2025-10-11,03:55:27,Credit Card,16841,UPI,Laptop,36,None,No
TXN024183,CUST0030,MER015,2025-06-08,13:50:13,Credit Card,2567,Credit Card,Tablet,25,None,No
TXN024184,CUST0411,MER034,2025-05-21,05:13:04,Credit Card,21306,Net Banking,Laptop,23,None,No
TXN024185,CUST1342,MER007,2025-11-25,10:03:14,UPI,2450,Net Banking,Laptop,12,None,No
TXN024186,CUST0398,MER022,2025-01-03,03:52:18,Debit Card,54015,Credit Card,Tablet,37,None,No
TXN024187,CUST0493,MER033,2025-06-22,12:58:09,Debit Card,8589,UPI,Mobile,7,None,No
TXN024188,CUST1331,MER001,2025-10-09,09:43:35,UPI,7020,UPI,Tablet,18,None,No
TXN024189,CUST0406,MER007,2025-05-02,19:33:48,Net Banking,1368,UPI,Laptop,24,None,No
TXN024190,CUST1946,MER017,2025-04-20,22:23:08,UPI,13233,Net Banking,Tablet,7,None,No
TXN024191,CUST0674,MER010,2025-09-10,19:15:05,Debit Card,19133,Credit Card,Laptop,12,None,No
TXN024192,CUST0846,MER024,2025-07-30,01:13:08,RTGS,571,Net Banking,Mobile,43,None,No
TXN024193,CUST0394,MER025,2025-08-03,03:09:54,Debit Card,1521,UPI,Laptop,40,None,No
TXN024194,CUST1877,MER011,2025-05-24,04:29:03,IMPS,743,Net Banking,Tablet,26,None,No
TXN024195,CUST1176,MER009,2025-11-28,14:52:57,Debit Card,10725,Debit Card,Mobile,19,None,No
TXN024196,CUST1729,MER027,2025-06-16,19:09:13,UPI,2591,Net Banking,Tablet,14,None,No
TXN024197,CUST0945,MER029,2025-04-06,16:06:02,IMPS,61458,UPI,Tablet,20,None,No
TXN024198,CUST1358,MER032,2025-07-21,22:19:34,Credit Card,2522,UPI,Laptop,13,None,No
TXN024199,CUST1868,MER005,2025-07-25,09:59:53,Debit Card,79914,Net Banking,Tablet,18,None,No
TXN024200,CUST0667,MER034,2025-04-11,09:42:19,Net Banking,27935,Credit Card,Laptop,23,None,No
TXN024201,CUST1194,MER016,2025-12-26,07:50:00,UPI,557,UPI,Mobile,9,None,No
TXN024202,CUST0379,MER029,2025-11-08,08:48:14,RTGS,17416,Net Banking,Laptop,10,None,No
TXN024203,CUST1877,MER016,2025-10-08,13:50:30,NEFT,343,Net Banking,Tablet,25,None,No
TXN024204,CUST0371,MER001,2025-12-12,00:25:19,RTGS,8451,Debit Card,Tablet,27,None,No
TXN024205,CUST0038,MER023,2025-11-25,13:53:43,IMPS,2855,UPI,Mobile,21,None,No
TXN024206,CUST1210,MER018,2025-11-14,21:52:52,Net Banking,10019,Credit Card,Mobile,22,None,No
